,Product Name,Review,Avg Rating,Price,Link,Cleaned,sentiment
175,"Wings Phantom Pro earbuds with Low latency Game mode, 4...",Good Sound quality. Great build quality. Best TWS at affordable price.READ MORE,4,1099.0,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkw_eDEIVUIqgwRGjownUak4kS5TBLcNnSklBnkk0-MmA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Good Sound quality  Great build quality  Best TWS affordable price ,0.7250000000000001
176,"Wings Phantom Pro earbuds with Low latency Game mode, 4...",Very Good product powerful bass and good battery backup and gaming mode is also awesomeREAD MORE,4,1099.0,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkw_eDEIVUIqgwRGjownUak4kS5TBLcNnSklBnkk0-MmA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Good product powerful bass good battery backup gaming mode also awesome,0.51
177,"Wings Phantom Pro earbuds with Low latency Game mode, 4...","One of the best purchase of my life Build quality is super, i droped it like 5-6 times and it still works perfectly.READ MORE",4,1099.0,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkw_eDEIVUIqgwRGjownUak4kS5TBLcNnSklBnkk0-MmA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,One best purchase life Build quality super  droped like times still works perfectly ,0.7777777777777777
178,"Wings Phantom Pro earbuds with Low latency Game mode, 4...","Great earbuds in this rangePros:- good for gaming, listening music,good battery backup Cons:- box quality is average,bass is average not so high like jbl or others brandsRemember to remove those small stickers from earbuds before using 😊 giving images belowREAD MORE",4,1099.0,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkw_eDEIVUIqgwRGjownUak4kS5TBLcNnSklBnkk0-MmA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Great earbuds rangePros good gaming  listening music  good battery backup Cons box quality average  bass average high like jbl others brandsRemember remove small stickers earbuds using giving images,0.20750000000000005
179,"Wings Phantom Pro earbuds with Low latency Game mode, 4...","Every thing is good. Good sound, good bass. But I am dis satisfied by built quality. Within 2 months the case broke open into 2 parts. I had to attach them by glue. But except that it's ok. I don't play much games, so don't know about latency. But no visible latency while watching movies. So please improve the build quality.READ MORE",4,1099.0,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkw_eDEIVUIqgwRGjownUak4kS5TBLcNnSklBnkk0-MmA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Every thing good  Good sound  good bass  dis satisfied built quality  Within months case broke open parts  attach glue  except s ok  nt play much games  nt know latency  visible latency watching movies  please improve build quality ,0.3944444444444445
180,"truke BTG Storm Gaming Earbuds with 40ms Low Latency, 5...","I recently purchased the Truke BTG Storm Bluetooth earbuds, and I must say, I am thoroughly impressed with their performance, especially considering their affordable price point. Designed with the gym in mind, these earbuds offer a fantastic audio experience with a solid emphasis on bass, while also delivering a snug fit that stays put during intense workouts.Let's start with the sound quality. The Truke BTG Storm truly shines in this department. The bass response is exceptional, providing ...READ MORE",4.3,999.0,https://www.flipkart.com/truke-btg-storm-gaming-earbuds-40ms-low-latency-50h-playtime-enc-13mm-drivers-bluetooth-headset/p/itmf5db41545200b?pid=ACCGZHKGGMJMVZ9H&lid=LSTACCGZHKGGMJMVZ9HLUQUC1&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkONgaeXyKRRmWc7a1ayTcFk85IVnuUYplvNhj4ToiYrw%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,recently purchased Truke BTG Storm Bluetooth earbuds  must say  thoroughly impressed performance  especially considering affordable price point  Designed gym mind  earbuds offer fantastic audio experience solid emphasis bass  also delivering snug fit stays put intense workoutsLet s start sound quality  Truke BTG Storm truly shines department  bass response exceptional  providing ,0.2515151515151515
181,"truke BTG Storm Gaming Earbuds with 40ms Low Latency, 5...","The truke BTG Storm Gaming Earbuds offer an impressive set of features for gamers. With a low latency of 40ms, you can enjoy smooth and lag-free gaming experiences. The 13mm drivers deliver powerful and immersive sound quality. The earbuds provide up to 50 hours of playtime, ensuring long gaming sessions without interruptions. Additionally, the inclusion of ENC (Environmental Noise Cancellation) enhances voice clarity during multiplayer gaming. Overall, the truke BTG Storm Gaming Earbuds in b...READ MORE",4.3,999.0,https://www.flipkart.com/truke-btg-storm-gaming-earbuds-40ms-low-latency-50h-playtime-enc-13mm-drivers-bluetooth-headset/p/itmf5db41545200b?pid=ACCGZHKGGMJMVZ9H&lid=LSTACCGZHKGGMJMVZ9HLUQUC1&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkONgaeXyKRRmWc7a1ayTcFk85IVnuUYplvNhj4ToiYrw%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,truke BTG Storm Gaming Earbuds offer impressive set features gamers  low latency ms  enjoy smooth lagfree gaming experiences  mm drivers deliver powerful immersive sound quality  earbuds provide hours playtime  ensuring long gaming sessions without interruptions  Additionally  inclusion ENC Environmental Noise Cancellation enhances voice clarity multiplayer gaming  Overall  truke BTG Storm Gaming Earbuds b ,0.30624999999999997
182,"truke BTG Storm Gaming Earbuds with 40ms Low Latency, 5...",It has amazing light in the box. The sound with bass gives nice experience. Built in mic works finely. Battery backup is also good.READ MORE,4.3,999.0,https://www.flipkart.com/truke-btg-storm-gaming-earbuds-40ms-low-latency-50h-playtime-enc-13mm-drivers-bluetooth-headset/p/itmf5db41545200b?pid=ACCGZHKGGMJMVZ9H&lid=LSTACCGZHKGGMJMVZ9HLUQUC1&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkONgaeXyKRRmWc7a1ayTcFk85IVnuUYplvNhj4ToiYrw%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,amazing light box  sound bass gives nice experience  Built mic works finely  Battery backup also good ,0.4238095238095238
183,"truke BTG Storm Gaming Earbuds with 40ms Low Latency, 5...","These earbuds are a game-changer. The sound quality is top-notch, with deep bass and clear highs. They're also incredibly comfortable, and I can wear them for hours without any discomfort. The controls are easy to use, and I love the touch controls for controlling playback. The battery life is amazing, and I can go a full day without needing to recharge. They're also sweat-resistant, so I can wear them while working out. They come with a compact charging case that's easy to carry around. Over...READ MORE",4.3,999.0,https://www.flipkart.com/truke-btg-storm-gaming-earbuds-40ms-low-latency-50h-playtime-enc-13mm-drivers-bluetooth-headset/p/itmf5db41545200b?pid=ACCGZHKGGMJMVZ9H&lid=LSTACCGZHKGGMJMVZ9HLUQUC1&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkONgaeXyKRRmWc7a1ayTcFk85IVnuUYplvNhj4ToiYrw%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,earbuds gamechanger  sound quality topnotch  deep bass clear highs  re also incredibly comfortable  wear hours without discomfort  controls easy use  love touch controls controlling playback  battery life amazing  go full day without needing recharge  re also sweatresistant  wear working  come compact charging case s easy carry around  ,0.30606060606060603
184,"truke BTG Storm Gaming Earbuds with 40ms Low Latency, 5...","Best choice for gamers due to very low latency. For calling it best suitable option because of noise cancelling feature. Design and build quality is good. Case looks modern and stylish. Matte finish gives it a premium look. Ear buds are very light weight and fits comfortably in ears. They are also water and sweat resistant, making them perfect for workouts or outdoor activities.READ MORE",4.3,999.0,https://www.flipkart.com/truke-btg-storm-gaming-earbuds-40ms-low-latency-50h-playtime-enc-13mm-drivers-bluetooth-headset/p/itmf5db41545200b?pid=ACCGZHKGGMJMVZ9H&lid=LSTACCGZHKGGMJMVZ9HLUQUC1&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkONgaeXyKRRmWc7a1ayTcFk85IVnuUYplvNhj4ToiYrw%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Best choice gamers due low latency  calling best suitable option noise cancelling feature  Design build quality good  Case looks modern stylish  Matte finish gives premium look  Ear buds light weight fits comfortably ears  also water sweat resistant  making perfect workouts outdoor activities ,0.5113636363636365
185,boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,The sound is very good. The design is so cute. Everything is perfect from its carrying case to its sound quality. It is very comfortable to put in ears and listen to music while cooking or travelling. Value for money. Its best product on this price. Also its very nice design.READ MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/p/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GHSR16N&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCG9VKFMTHQCR8G.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,sound good  design cute  Everything perfect carrying case sound quality  comfortable put ears listen music cooking travelling  Value money  best product price  Also nice design ,0.625
186,boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,"Honest review from me, I am using boat 411anc for past 3 to 4 daysInitial impression is solid build quality in this price range, decent sound, great call quality in this price range, touch controls are awesome working perfectly, charging also faster.Only negative is box size is bigger to carry in packets.At initially it's not fit for my ears and I decided to change bud size after changing it is good to fit for my ears.READ MORE",3.9,1499.0,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/p/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GHSR16N&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCG9VKFMTHQCR8G.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Honest review  using boat anc past daysInitial impression solid build quality price range  decent sound  great call quality price range  touch controls awesome working perfectly  charging also fasterOnly negative box size bigger carry packetsAt initially s fit ears decided change bud size changing good fit ears ,0.37820512820512825
187,boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,Positive --The sound is great bass is good ANC modes works very well and other 2 modes as well.case is good but a bit large and bulky could have been smaller .battery backup is good of the earbuds but the backup of the entire case could have been better .Negative --size of earbuds is a bit large you will face problems with the fitting as well and it may come out with movement . No control for changing music huge huge drawback and play pause  . There is no refund for these earbuds i returned ...READ MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/p/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GHSR16N&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCG9VKFMTHQCR8G.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Positive sound great bass good ANC modes works well modes wellcase good bit large bulky could smaller battery backup good earbuds backup entire case could better Negative size earbuds bit large face problems fitting well may come movement  control changing music huge huge drawback play pause  refund earbuds returned ,0.3316152597402598
188,boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,Poduct is good bluetooth connectivity is so fast battery backup also good call experience also good but smtm caller complnt of sound echo.othrwise thr is no complnt in this product.nd i love it.so comfort in ear no pain nthng light weight.ANC is vry nice.READ MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/p/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GHSR16N&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCG9VKFMTHQCR8G.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Poduct good bluetooth connectivity fast battery backup also good call experience also good smtm caller complnt sound echoothrwise thr complnt productnd love itso comfort ear pain nthng light weightANC vry nice ,0.5249999999999999
189,boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,Overall sound quality is good and ANC also works quite nice according to the price point . Baas quality could be improved . Battery backup is very low and quite disappointing in battery backup .Only 2.5 hours on the earbuds . Also the loudness is not very high which I think should have been more . An additional app can make the experience more better from the side of boat like the realms link app .At the end good buy under 2000rs but for some things(like battery & baas ) you have to sacrifi...READ MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/p/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GHSR16N&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCG9VKFMTHQCR8G.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Overall sound quality good ANC also works quite nice according price point  Baas quality could improved  Battery backup low quite disappointing battery backup Only  hours earbuds  Also loudness high think  additional app make experience better side boat like realms link app At end good buy rs thingslike battery baas sacrifi ,0.246
190,"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...",My true review best earbuds in this budget bass are awesome sound quality are good but left side earbuds battery low very fastREAD MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGK7UN9BNTPFFE.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,true review best earbuds budget bass awesome sound quality good left side earbuds battery low fast,0.3888888888888889
191,"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...",The product is awesome. Battery back is stupendous. BASS IS SATISFYING. I am super happy with the product. It's worth the money.READ MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGK7UN9BNTPFFE.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,product awesome  Battery back stupendous  BASS SATISFYING  super happy product  s worth money ,0.3976190476190476
192,"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...","I would recommend this, it's perfect fit to ears with no pain even if it remains long time.. Sound is excellent, touch pads works fine, gets automatically connected to paired device. Amazing at this price rangeREAD MORE",3.9,1499.0,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGK7UN9BNTPFFE.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,would recommend  s perfect fit ears pain even remains long time  Sound excellent  touch pads works fine  gets automatically connected paired device  Amazing price range,0.5380952380952381
193,"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...","Best earbuds in this price segment 👍😘And too light Weight 👍And yes, there is no answer to its battery, it lasts very long, it lasts very long 😘😘😘😘 and yes it looks very expensive The best airdopes of the year is needed in as little budget as I think ❤️❤️❤️If you have this much budget then you can feel free to buy these earbuds.... thanku boAt ⛵😘😘😘READ MORE",3.9,1499.0,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGK7UN9BNTPFFE.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Best earbuds price segment light Weight yes  answer battery  lasts long  lasts long yes looks expensive best airdopes year needed little budget think much budget feel free buy earbuds  thanku boAt,0.24583333333333332
194,"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...",Go for it It's very nice bass is good Voice call good enough Budget wise also good If u want noise cancellation then u have to go for OnePlus or any other brand Battery backup goodLook wise also goodREAD MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGK7UN9BNTPFFE.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Go s nice bass good Voice call good enough Budget wise also good u want noise cancellation u go OnePlus brand Battery backup goodLook wise also good,0.5166666666666667
195,"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.1 Ear Buds TWS (Brown)",Satisfied wid d product,3.9,1499.0,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQMY24QV/ref=sr_1_16?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-16,Satisfied wid product,0.5
196,"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.1 Ear Buds TWS (Brown)",Nice,3.9,1499.0,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQMY24QV/ref=sr_1_16?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-16,Nice,0.6
197,"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.1 Ear Buds TWS (Brown)","It has amazing sound and bass, but sometimes there's a bit lag. Low latency is the only issue I'm facing, but if you don't game, it's just fine",3.9,1499.0,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQMY24QV/ref=sr_1_16?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-16,amazing sound bass  sometimes s bit lag  Low latency issue m facing  nt game  s fine,0.14444444444444446
198,"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.1 Ear Buds TWS (Brown)",Sound quality is good but Material used in box is very poor you can choose noise mini buds whick is good in voise as well as material too,3.9,1499.0,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQMY24QV/ref=sr_1_16?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-16,Sound quality good Material used box poor choose noise mini buds whick good voise well material,0.35
199,"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.1 Ear Buds TWS (Brown)",I used number of audio devices. Starting from simple wired to Sony WX1000MX4. Here is my review.Pros:Very compact designGenuinely good battery lifeCall quality is goodMic performance is adequateQuad mic ENC works (I don't expect more)Cons:Low tones are really low.Doesn't work with equalizers.ENC creates bit of a pleasure (expected)Must rest your ears at least once in an hour.I don't recommend continuous usage.Suggestion to Boult:ENC/ANC pressure can he managed easily altering the ear tip slightly for relieving the pressure. This can help in continuous usage. Boult's own app with audio profile control can give an edge over competition.,3.9,1499.0,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQMY24QV/ref=sr_1_16?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-16,used number audio devices  Starting simple wired Sony WXMX  reviewProsVery compact designGenuinely good battery lifeCall quality goodMic performance adequateQuad mic ENC works nt expect moreConsLow tones really lowDoes nt work equalizersENC creates bit pleasure expectedMust rest ears least hourI nt recommend continuous usageSuggestion BoultENCANC pressure managed easily altering ear tip slightly relieving pressure  help continuous usage  Boult s app audio profile control give edge competition ,0.1238095238095238
200,"Noise Newly Launched Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",Bass is good noise cancellation working good,3.8,1499.0,https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0BJ7CY6J8/ref=sr_1_2_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,Bass good noise cancellation working good,0.4166666666666667
201,"Noise Newly Launched Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",All over good but no indication of battery percentage on the charging case. Just 3 sec touch to the buds and it gets reset and get unpaired. Sound quality good but call quality is not good. I get it repaired under warranty beacause right one was not working after some time.,3.8,1499.0,https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0BJ7CY6J8/ref=sr_1_2_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,good indication battery percentage charging case  sec touch buds gets reset get unpaired  Sound quality good call quality good  get repaired warranty beacause right one working time ,0.4476190476190476
202,"Noise Newly Launched Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",Good battery backup and audio quality but bass is medium better to watch movies build quality is also good looks premium overall its 4 star,3.8,1499.0,https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0BJ7CY6J8/ref=sr_1_2_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,Good battery backup audio quality bass medium better watch movies build quality also good looks premium overall star,0.35
203,"Noise Newly Launched Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",It is good product good for daily use quality sound easy to connect high battery backup best in section,3.8,1499.0,https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0BJ7CY6J8/ref=sr_1_2_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,good product good daily use quality sound easy connect high battery backup best section,0.4847619047619048
